routenum,eta,distance,route,time
1,"35 min","33 mi","via I-95","Wed Sep 26 13:25:41 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:25:41 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:25:48 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:25:48 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:25:54 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:25:54 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:26:02 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:26:02 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:26:09 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:26:09 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:26:16 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:26:16 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:26:22 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:26:22 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:26:30 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:26:30 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:26:38 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:26:38 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:26:44 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:26:44 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:26:51 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:26:51 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:26:57 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:26:57 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:27:04 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:27:04 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:27:11 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:27:11 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:27:18 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:27:18 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:27:25 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:27:25 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:27:34 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:27:34 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:27:41 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:27:41 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:27:47 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:27:47 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:27:54 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:27:54 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:28:01 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:28:01 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:28:08 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:28:08 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:28:14 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:28:14 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:28:21 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:28:21 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:28:27 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:28:27 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:28:34 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:28:34 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:28:41 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:28:41 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:28:47 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:28:47 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:28:54 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:28:54 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:29:01 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:29:01 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:29:08 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:29:08 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:29:14 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:29:14 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:29:21 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:29:21 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:29:27 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:29:27 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:29:34 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:29:34 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:29:41 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:29:41 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:29:47 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:29:47 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:29:54 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:29:54 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:30:01 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:30:01 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:30:09 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:30:09 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:30:16 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:30:16 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:30:22 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:30:22 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:30:29 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:30:29 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:30:36 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:30:36 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:30:45 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:30:45 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:30:55 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:30:55 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:31:03 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:31:03 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:31:10 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:31:10 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:31:17 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:31:17 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:31:26 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:31:26 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:31:33 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:31:33 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:31:40 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:31:40 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:31:47 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:31:47 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:31:54 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:31:54 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:32:01 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:32:01 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:32:08 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:32:08 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:32:15 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:32:15 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:32:21 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:32:21 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:32:28 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:32:28 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:32:35 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:32:35 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:32:41 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:32:41 2018"
1,"36 min","33 mi","via I-95","Wed Sep 26 13:32:48 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:32:48 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:32:55 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:32:55 2018"
1,"36 min","33 mi","via I-95","Wed Sep 26 13:33:02 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:33:02 2018"
1,"36 min","33 mi","via I-95","Wed Sep 26 13:33:09 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:33:09 2018"
1,"36 min","33 mi","via I-95","Wed Sep 26 13:33:16 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:33:16 2018"
1,"36 min","33 mi","via I-95","Wed Sep 26 13:33:23 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:33:23 2018"
1,"36 min","33 mi","via I-95","Wed Sep 26 13:33:31 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:33:31 2018"
1,"36 min","33 mi","via I-95","Wed Sep 26 13:33:38 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:33:38 2018"
1,"36 min","33 mi","via I-95","Wed Sep 26 13:33:45 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:33:45 2018"
1,"36 min","33 mi","via I-95","Wed Sep 26 13:33:52 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:33:52 2018"
1,"36 min","33 mi","via I-95","Wed Sep 26 13:33:59 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:33:59 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:34:06 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:34:06 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:34:13 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:34:13 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:34:20 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:34:20 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:34:27 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:34:27 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:34:34 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:34:34 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:34:40 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:34:40 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:34:47 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:34:47 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:34:54 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:34:54 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:35:01 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:35:01 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:35:08 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:35:08 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:35:14 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:35:14 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:35:21 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:35:21 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:35:28 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:35:28 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:35:35 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:35:35 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:35:42 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:35:42 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:35:49 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:35:49 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:35:55 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:35:55 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:36:02 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:36:02 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:36:09 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:36:09 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:36:16 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:36:16 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:36:23 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:36:23 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:36:30 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:36:30 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:36:37 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:36:37 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:36:44 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:36:44 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:36:51 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:36:51 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:36:57 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:36:57 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:37:04 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:37:04 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:37:11 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:37:11 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:37:17 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:37:17 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:37:25 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:37:25 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:37:32 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:37:32 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:37:39 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:37:39 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:37:47 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:37:47 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:37:54 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:37:54 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:38:01 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:38:01 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:38:09 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:38:09 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:38:16 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:38:16 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:38:23 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:38:23 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:38:29 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:38:29 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:38:37 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:38:37 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:38:44 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:38:44 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:38:50 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:38:50 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:38:57 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:38:57 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:39:04 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:39:04 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:39:12 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:39:12 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:39:19 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:39:19 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:39:26 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:39:26 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:39:33 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:39:33 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:39:40 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:39:40 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:39:46 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:39:46 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:39:53 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:39:53 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:40:00 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:40:00 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:40:06 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:40:06 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:40:14 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:40:14 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:40:21 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:40:21 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:40:27 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:40:27 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:40:34 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:40:34 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:40:40 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:40:40 2018"
1,"40 min","33 mi","via I-95","Wed Sep 26 13:40:47 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:40:47 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:40:53 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:40:53 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:41:01 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:41:01 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:41:07 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:41:07 2018"
1,"40 min","33 mi","via I-95","Wed Sep 26 13:41:15 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:41:15 2018"
1,"40 min","33 mi","via I-95","Wed Sep 26 13:41:21 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:41:21 2018"
1,"40 min","33 mi","via I-95","Wed Sep 26 13:41:28 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:41:28 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:41:34 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:41:34 2018"
1,"40 min","33 mi","via I-95","Wed Sep 26 13:41:41 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:41:41 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:41:48 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:41:48 2018"
1,"40 min","33 mi","via I-95","Wed Sep 26 13:41:55 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:41:55 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:42:02 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:42:02 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:42:09 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:42:09 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:42:17 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:42:17 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:42:25 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:42:25 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:42:31 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:42:31 2018"
1,"38 min","33 mi","via I-95","Wed Sep 26 13:42:40 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:42:40 2018"
1,"35 min","33 mi","via I-95","Wed Sep 26 13:42:48 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:42:48 2018"
1,"38 min","33 mi","via I-95","Wed Sep 26 13:42:55 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:42:55 2018"
1,"38 min","33 mi","via I-95","Wed Sep 26 13:43:02 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:43:02 2018"
1,"38 min","33 mi","via I-95","Wed Sep 26 13:43:09 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:43:09 2018"
1,"38 min","33 mi","via I-95","Wed Sep 26 13:43:16 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:43:16 2018"
1,"38 min","33 mi","via I-95","Wed Sep 26 13:43:23 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:43:23 2018"
1,"38 min","33 mi","via I-95","Wed Sep 26 13:43:30 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:43:30 2018"
1,"38 min","33 mi","via I-95","Wed Sep 26 13:43:37 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:43:37 2018"
1,"36 min","33 mi","via I-95","Wed Sep 26 13:43:44 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:43:44 2018"
1,"38 min","33 mi","via I-95","Wed Sep 26 13:43:50 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:43:50 2018"
1,"36 min","33 mi","via I-95","Wed Sep 26 13:43:57 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:43:57 2018"
1,"36 min","33 mi","via I-95","Wed Sep 26 13:44:07 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:44:07 2018"
1,"36 min","33 mi","via I-95","Wed Sep 26 13:44:15 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:44:15 2018"
1,"36 min","33 mi","via I-95","Wed Sep 26 13:44:23 2018"
2,"42 min","34 mi","via I-95, US-1","Wed Sep 26 13:44:23 2018"
1,"37 min","33 mi","via I-95","Fri Sep 28 00:37:27 2018"
2,"43 min","34 mi","via I-95, US-1","Fri Sep 28 00:37:27 2018"
1,"37 min","33 mi","via I-95","Fri Sep 28 00:37:35 2018"
2,"43 min","34 mi","via I-95, US-1","Fri Sep 28 00:37:35 2018"
1,"37 min","33 mi","via I-95","Fri Sep 28 00:37:41 2018"
2,"43 min","34 mi","via I-95, US-1","Fri Sep 28 00:37:41 2018"
1,"37 min","33 mi","via I-95","Fri Sep 28 00:37:48 2018"
2,"43 min","34 mi","via I-95, US-1","Fri Sep 28 00:37:48 2018"
1,"37 min","33 mi","via I-95","Fri Sep 28 00:37:56 2018"
2,"43 min","34 mi","via I-95, US-1","Fri Sep 28 00:37:56 2018"
1,"35 min","33 mi","via I-95","Fri Sep 28 00:38:03 2018"
2,"41 min","34 mi","via I-95, US-1","Fri Sep 28 00:38:03 2018"
1,"37 min","33 mi","via I-95","Fri Sep 28 00:38:11 2018"
2,"43 min","34 mi","via I-95, US-1","Fri Sep 28 00:38:11 2018"
1,"35 min","33 mi","via I-95","Fri Sep 28 00:38:19 2018"
2,"41 min","34 mi","via I-95, US-1","Fri Sep 28 00:38:19 2018"
1,"37 min","33 mi","via I-95","Fri Sep 28 00:38:27 2018"
2,"43 min","34 mi","via I-95, US-1","Fri Sep 28 00:38:27 2018"
1,"35 min","33 mi","via I-95","Fri Sep 28 00:38:34 2018"
2,"41 min","34 mi","via I-95, US-1","Fri Sep 28 00:38:34 2018"
1,"35 min","33 mi","via I-95","Fri Sep 28 00:38:41 2018"
2,"41 min","34 mi","via I-95, US-1","Fri Sep 28 00:38:41 2018"
1,"35 min","33 mi","via I-95","Fri Sep 28 00:38:48 2018"
2,"41 min","34 mi","via I-95, US-1","Fri Sep 28 00:38:48 2018"
1,"35 min","33 mi","via I-95","Fri Sep 28 00:38:55 2018"
2,"41 min","34 mi","via I-95, US-1","Fri Sep 28 00:38:55 2018"
1,"35 min","33 mi","via I-95","Fri Sep 28 00:39:01 2018"
2,"41 min","34 mi","via I-95, US-1","Fri Sep 28 00:39:01 2018"
1,"35 min","33 mi","via I-95","Fri Sep 28 00:39:08 2018"
2,"41 min","34 mi","via I-95, US-1","Fri Sep 28 00:39:08 2018"
1,"35 min","33 mi","via I-95","Fri Sep 28 00:39:15 2018"
2,"42 min","34 mi","via I-95, US-1","Fri Sep 28 00:39:15 2018"
1,"35 min","33 mi","via I-95","Fri Sep 28 00:39:22 2018"
2,"41 min","34 mi","via I-95, US-1","Fri Sep 28 00:39:22 2018"
1,"35 min","33 mi","via I-95","Fri Sep 28 00:39:29 2018"
2,"42 min","34 mi","via I-95, US-1","Fri Sep 28 00:39:29 2018"
1,"35 min","33 mi","via I-95","Fri Sep 28 00:39:36 2018"
2,"42 min","34 mi","via I-95, US-1","Fri Sep 28 00:39:36 2018"
1,"35 min","33 mi","via I-95","Fri Sep 28 00:39:43 2018"
2,"42 min","34 mi","via I-95, US-1","Fri Sep 28 00:39:43 2018"
1,"35 min","33 mi","via I-95","Fri Sep 28 00:39:50 2018"
2,"42 min","34 mi","via I-95, US-1","Fri Sep 28 00:39:50 2018"
1,"35 min","33 mi","via I-95","Fri Sep 28 00:39:56 2018"
2,"42 min","34 mi","via I-95, US-1","Fri Sep 28 00:39:56 2018"
1,"35 min","33 mi","via I-95","Fri Sep 28 00:40:03 2018"
2,"42 min","34 mi","via I-95, US-1","Fri Sep 28 00:40:03 2018"
