routenum,eta,distance,route,time
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:27:17 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:27:35 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:27:53 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:28:06 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:28:19 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:28:34 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:28:53 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:29:12 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:29:26 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:29:43 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:30:01 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:30:13 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:30:28 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:30:43 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:31:01 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:31:19 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:31:37 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:31:57 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:32:09 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:32:23 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:32:38 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:32:57 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:33:10 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:33:23 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:33:39 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:33:52 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:34:06 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:34:20 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:34:39 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:34:57 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:35:10 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:35:23 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:35:39 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:35:52 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:36:05 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:36:20 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:36:39 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:36:58 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:37:17 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:37:38 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:37:56 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:38:15 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:38:29 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:38:47 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:38:58 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:39:14 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:39:28 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:39:46 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:40:05 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:40:17 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:40:31 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:40:44 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:40:56 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:41:11 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:41:25 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:41:44 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:42:02 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:42:20 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:42:40 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:42:59 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:43:13 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:43:25 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:43:41 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:43:54 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:44:07 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:44:20 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:44:35 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:44:49 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:45:07 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:45:26 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:45:44 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:46:03 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:46:21 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:46:40 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:46:53 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:47:06 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:47:21 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:47:35 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:47:48 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:48:03 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:48:22 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:48:35 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:48:48 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:49:04 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:49:23 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:49:42 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:49:59 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:50:18 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:50:33 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:50:49 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:51:06 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:51:25 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:51:44 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:52:03 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:52:23 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:52:41 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:52:59 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:53:15 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:53:33 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:53:51 2018"
1,"32 min","34.0 miles","I-95 N","Wed Sep 26 01:54:09 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:54:27 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:54:40 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:54:54 2018"
1,"32 min","34.0 miles","I-95 N","Wed Sep 26 01:55:09 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:55:27 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:55:45 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:56:04 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:56:23 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:56:42 2018"
1,"32 min","34.0 miles","I-95 N","Wed Sep 26 01:57:01 2018"
1,"32 min","34.0 miles","I-95 N","Wed Sep 26 01:57:18 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:57:33 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:57:45 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:58:02 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:58:21 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:58:35 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:58:52 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:59:04 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:59:19 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:59:33 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 01:59:50 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 02:00:09 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 02:00:20 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 02:00:33 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 02:00:48 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 02:01:00 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 02:01:14 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 02:01:29 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 02:01:47 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 02:02:05 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 02:02:24 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 02:02:42 2018"
1,"32 min","34.0 miles","I-95 N","Wed Sep 26 02:02:56 2018"
1,"32 min","34.0 miles","I-95 N","Wed Sep 26 02:03:13 2018"
1,"32 min","34.0 miles","I-95 N","Wed Sep 26 02:03:25 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 02:03:38 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 02:03:51 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 02:04:07 2018"
1,"32 min","34.0 miles","I-95 N","Wed Sep 26 02:04:25 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 02:04:44 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 02:04:59 2018"
1,"32 min","34.0 miles","I-95 N","Wed Sep 26 02:05:15 2018"
1,"32 min","34.0 miles","I-95 N","Wed Sep 26 02:05:33 2018"
1,"32 min","34.0 miles","I-95 N","Wed Sep 26 02:05:51 2018"
1,"32 min","34.0 miles","I-95 N","Wed Sep 26 02:06:11 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 02:06:28 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 02:06:42 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 02:06:55 2018"
1,"32 min","34.0 miles","I-95 N","Wed Sep 26 02:07:11 2018"
1,"32 min","34.0 miles","I-95 N","Wed Sep 26 02:07:28 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 02:07:47 2018"
1,"32 min","34.0 miles","I-95 N","Wed Sep 26 02:08:06 2018"
1,"32 min","34.0 miles","I-95 N","Wed Sep 26 02:08:20 2018"
1,"32 min","34.0 miles","I-95 N","Wed Sep 26 02:08:33 2018"
1,"32 min","34.0 miles","I-95 N","Wed Sep 26 02:08:45 2018"
1,"32 min","34.0 miles","I-95 N","Wed Sep 26 02:09:00 2018"
1,"32 min","34.0 miles","I-95 N","Wed Sep 26 02:09:15 2018"
1,"32 min","34.0 miles","I-95 N","Wed Sep 26 02:09:33 2018"
1,"32 min","34.0 miles","I-95 N","Wed Sep 26 02:09:51 2018"
1,"32 min","34.0 miles","I-95 N","Wed Sep 26 02:10:09 2018"
1,"32 min","34.0 miles","I-95 N","Wed Sep 26 02:10:23 2018"
1,"32 min","34.0 miles","I-95 N","Wed Sep 26 02:10:36 2018"
1,"32 min","34.0 miles","I-95 N","Wed Sep 26 02:10:53 2018"
1,"32 min","34.0 miles","I-95 N","Wed Sep 26 02:11:06 2018"
1,"32 min","34.0 miles","I-95 N","Wed Sep 26 02:11:21 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 02:11:36 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 02:11:54 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 02:12:13 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 02:12:32 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 02:12:52 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 02:13:13 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 02:13:32 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 02:13:50 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 02:14:11 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 02:14:30 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 02:14:48 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 02:15:07 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 02:15:21 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 02:15:33 2018"
1,"32 min","34.0 miles","I-95 N","Wed Sep 26 02:15:49 2018"
1,"32 min","34.0 miles","I-95 N","Wed Sep 26 02:16:07 2018"
1,"32 min","34.0 miles","I-95 N","Wed Sep 26 02:16:21 2018"
1,"32 min","34.0 miles","I-95 N","Wed Sep 26 02:16:33 2018"
1,"32 min","34.0 miles","I-95 N","Wed Sep 26 02:16:49 2018"
1,"32 min","34.0 miles","I-95 N","Wed Sep 26 02:17:08 2018"
1,"32 min","34.0 miles","I-95 N","Wed Sep 26 02:17:26 2018"
1,"32 min","34.0 miles","I-95 N","Wed Sep 26 02:17:43 2018"
1,"32 min","34.0 miles","I-95 N","Wed Sep 26 02:17:58 2018"
1,"32 min","34.0 miles","I-95 N","Wed Sep 26 02:18:11 2018"
1,"32 min","34.0 miles","I-95 N","Wed Sep 26 02:18:26 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 02:18:42 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 02:18:57 2018"
1,"32 min","34.0 miles","I-95 N","Wed Sep 26 02:19:16 2018"
1,"32 min","34.0 miles","I-95 N","Wed Sep 26 02:19:34 2018"
1,"32 min","34.0 miles","I-95 N","Wed Sep 26 02:19:47 2018"
1,"32 min","34.0 miles","I-95 N","Wed Sep 26 02:20:02 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 02:20:18 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 02:20:36 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 02:20:54 2018"
1,"31 min","34.0 miles","I-95 N","Wed Sep 26 02:21:07 2018"
