Route Number,ETA,Distance,Route,Time
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:34:27 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:34:34 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:34:34 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:34:40 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:34:40 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:34:47 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:34:47 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:34:53 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:34:53 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:35:00 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:35:00 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:35:07 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:35:07 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:35:13 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:35:13 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:35:20 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:35:20 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:35:26 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:35:26 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:35:33 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:35:33 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:35:41 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:35:41 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:35:47 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:35:47 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:35:54 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:35:54 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:36:01 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:36:01 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:36:08 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:36:08 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:36:15 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:36:15 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:36:21 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:36:21 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:36:28 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:36:28 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:36:34 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:36:34 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:36:41 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:36:41 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:36:47 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:36:47 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:36:54 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:36:54 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:37:01 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:37:01 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:37:07 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:37:07 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:37:14 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:37:14 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:37:20 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:37:20 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:37:27 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:37:27 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:37:33 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:37:33 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:37:40 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:37:40 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:37:47 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:37:47 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:37:54 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:37:54 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:38:00 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:38:00 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:38:07 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:38:07 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:38:13 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:38:13 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:38:20 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:38:20 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:38:26 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:38:26 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:38:33 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:38:33 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:38:40 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:38:40 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:38:46 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:38:46 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:38:53 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:38:53 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:39:00 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:39:00 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:39:07 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:39:07 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:39:13 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:39:13 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:39:20 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:39:20 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:39:27 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:39:27 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:39:33 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:39:33 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:39:40 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:39:40 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:39:46 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:39:46 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:39:53 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:39:53 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:40:00 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:40:00 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:40:07 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:40:07 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:40:13 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:40:13 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:40:20 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:40:20 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:40:26 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:40:26 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:40:33 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:40:33 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:40:40 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:40:40 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:40:47 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:40:47 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:40:53 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:40:53 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:41:00 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:41:00 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:41:06 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:41:06 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:41:13 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:41:13 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:41:19 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:41:19 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:41:26 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:41:26 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:41:32 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:41:32 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:41:39 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:41:39 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:41:46 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:41:46 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:41:52 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:41:52 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:41:59 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:41:59 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:42:05 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:42:05 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:42:12 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:42:12 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:42:19 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:42:19 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:42:26 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:42:26 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:42:32 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:42:32 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:42:39 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:42:39 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:42:45 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:42:45 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:42:54 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:42:54 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:43:00 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:43:00 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:43:07 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:43:07 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:43:13 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:43:13 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:43:20 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:43:20 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:43:26 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:43:26 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:43:33 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:43:33 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:43:39 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:43:39 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:43:46 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:43:46 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:43:52 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:43:52 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:43:59 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:43:59 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:44:06 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:44:06 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:44:12 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:44:12 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:44:19 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:44:19 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:44:25 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:44:25 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:44:32 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:44:32 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:44:38 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:44:38 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:44:45 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:44:45 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:44:51 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:44:51 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:44:58 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:44:58 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:45:05 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:45:05 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:45:12 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:45:12 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:45:19 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:45:19 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:45:25 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:45:25 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:45:32 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:45:32 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:45:39 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:45:39 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:45:45 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:45:45 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:45:52 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:45:52 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:45:58 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:45:58 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:46:05 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:46:05 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:46:11 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:46:11 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:46:18 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:46:18 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:46:25 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:46:25 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:46:31 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:46:31 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:46:38 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:46:38 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:46:44 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:46:44 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:46:51 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:46:51 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:46:58 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:46:58 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:47:05 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:47:05 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:47:11 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:47:11 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:47:18 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:47:18 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:47:24 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:47:24 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:47:31 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:47:31 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:47:37 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:47:37 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:47:44 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:47:44 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:47:51 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:47:51 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:47:57 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:47:57 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:48:04 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:48:04 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:48:10 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:48:10 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:48:17 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:48:17 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:48:24 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:48:24 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:48:31 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:48:31 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:48:38 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:48:38 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:48:44 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:48:44 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:48:51 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:48:51 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:48:57 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:48:57 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:49:04 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:49:04 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:49:10 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:49:10 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:49:17 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:49:17 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:49:24 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:49:24 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:49:30 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:49:30 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:49:38 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:49:38 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:49:44 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:49:44 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:49:51 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:49:51 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:49:57 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:49:57 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:50:04 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:50:04 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:50:10 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:50:10 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:50:17 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:50:17 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:50:24 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:50:24 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:50:30 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:50:30 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:50:37 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:50:37 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:50:43 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:50:43 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:50:50 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:50:50 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:50:57 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:50:57 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:51:03 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:51:03 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:51:10 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:51:10 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:51:16 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:51:16 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:51:23 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:51:23 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:51:30 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:51:30 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:51:37 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:51:37 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:51:44 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:51:44 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:51:50 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:51:50 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:51:57 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:51:57 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:52:03 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:52:03 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:52:10 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:52:10 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:52:17 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:52:17 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:52:24 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:52:24 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:52:30 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:52:30 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:52:37 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:52:37 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:52:43 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:52:43 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:52:50 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:52:50 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:52:57 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:52:57 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:53:03 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:53:03 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:53:10 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:53:10 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:53:17 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:53:17 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:53:23 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:53:23 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:53:30 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:53:30 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:53:36 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:53:36 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:53:43 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:53:43 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:53:50 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:53:50 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:53:57 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:53:57 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:54:03 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:54:03 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:54:10 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:54:10 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:54:16 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:54:16 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:54:23 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:54:23 2018
1,20 min,21 mi,via I-15,Fri Sep 28 18:54:29 2018
2,24 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 18:54:29 2018
