Route Number,ETA,Distance,Route,Time
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:21:22 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:21:31 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:21:39 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:21:47 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:21:53 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:22:01 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:22:08 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:22:14 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:22:25 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:22:33 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:22:47 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:22:54 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:23:07 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:23:12 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:23:18 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:23:26 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:23:32 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:23:38 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:23:51 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:23:57 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:24:02 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:24:10 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:24:16 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:24:22 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:24:32 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:24:39 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:24:47 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:24:55 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:25:01 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:25:08 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:25:16 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:25:22 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:25:30 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:25:39 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:25:45 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:25:51 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:26:00 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:26:06 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:26:12 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:26:21 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:26:28 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:26:35 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:26:42 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:26:50 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:26:59 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:27:08 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:27:22 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:27:30 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:27:38 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:27:45 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:27:51 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:27:59 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:28:06 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:28:13 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:28:21 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:28:27 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:28:34 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:28:43 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:28:49 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:28:56 2018
1,24min,15.5mi,via I-278 W,Fri Sep 28 09:29:05 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:29:13 2018
1,24min,15.5mi,via I-278 W,Fri Sep 28 09:29:21 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:29:27 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:29:34 2018
1,24min,15.5mi,via I-278 W,Fri Sep 28 09:29:42 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:29:49 2018
1,24min,15.5mi,via I-278 W,Fri Sep 28 09:29:58 2018
1,24min,15.5mi,via I-278 W,Fri Sep 28 09:30:07 2018
1,24min,15.5mi,via I-278 W,Fri Sep 28 09:30:14 2018
1,24min,15.5mi,via I-278 W,Fri Sep 28 09:30:21 2018
1,24min,15.5mi,via I-278 W,Fri Sep 28 09:30:29 2018
1,24min,15.5mi,via I-278 W,Fri Sep 28 09:30:35 2018
1,24min,15.5mi,via I-278 W,Fri Sep 28 09:30:43 2018
1,24min,15.5mi,via I-278 W,Fri Sep 28 09:30:50 2018
1,24min,15.5mi,via I-278 W,Fri Sep 28 09:30:56 2018
1,24min,15.5mi,via I-278 W,Fri Sep 28 09:31:03 2018
1,24min,15.5mi,via I-278 W,Fri Sep 28 09:31:11 2018
1,24min,15.5mi,via I-278 W,Fri Sep 28 09:31:18 2018
1,24min,15.5mi,via I-278 W,Fri Sep 28 09:31:26 2018
1,24min,15.5mi,via I-278 W,Fri Sep 28 09:31:37 2018
1,24min,15.5mi,via I-278 W,Fri Sep 28 09:31:50 2018
1,24min,15.5mi,via I-278 W,Fri Sep 28 09:31:56 2018
1,24min,15.5mi,via I-278 W,Fri Sep 28 09:32:05 2018
1,24min,15.5mi,via I-278 W,Fri Sep 28 09:32:11 2018
1,24min,15.5mi,via I-278 W,Fri Sep 28 09:32:20 2018
1,24min,15.5mi,via I-278 W,Fri Sep 28 09:32:27 2018
1,24min,15.5mi,via I-278 W,Fri Sep 28 09:32:35 2018
1,24min,15.5mi,via I-278 W,Fri Sep 28 09:32:50 2018
1,24min,15.5mi,via I-278 W,Fri Sep 28 09:32:57 2018
1,24min,15.5mi,via I-278 W,Fri Sep 28 09:33:04 2018
1,24min,15.5mi,via I-278 W,Fri Sep 28 09:33:12 2018
1,24min,15.5mi,via I-278 W,Fri Sep 28 09:33:21 2018
1,24min,15.5mi,via I-278 W,Fri Sep 28 09:33:28 2018
1,24min,15.5mi,via I-278 W,Fri Sep 28 09:33:35 2018
1,24min,15.5mi,via I-278 W,Fri Sep 28 09:33:42 2018
