Route Number,ETA,Distance,Route,Time
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:27:49 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:27:49 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:28:07 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:28:07 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:28:07 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:28:22 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:28:22 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:28:22 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:28:43 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:28:43 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:28:43 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:29:05 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:29:05 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:29:05 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:29:27 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:29:27 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:29:27 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:29:43 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:29:43 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:29:43 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:29:59 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:29:59 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:29:59 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:30:15 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:30:15 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:30:15 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:30:33 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:30:33 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:30:33 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:30:50 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:30:50 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:30:50 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:31:05 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:31:05 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:31:05 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:31:22 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:31:22 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:31:22 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:31:38 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:31:38 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:31:38 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:31:54 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:31:54 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:31:54 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:32:10 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:32:10 2018
3,28 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:32:10 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:32:28 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:32:28 2018
3,28 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:32:28 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:32:50 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:32:50 2018
3,28 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:32:50 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:33:11 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:33:11 2018
3,28 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:33:11 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:33:29 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:33:29 2018
3,28 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:33:29 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:33:45 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:33:45 2018
3,28 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:33:45 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:34:01 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:34:01 2018
3,28 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:34:01 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:34:23 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:34:23 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:34:23 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:34:39 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:34:39 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:34:39 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:35:00 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:35:00 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:35:00 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:35:22 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:35:22 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:35:22 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:35:39 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:35:39 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:35:39 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:35:55 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:35:55 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:35:55 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:36:12 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:36:12 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:36:12 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:36:33 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:36:33 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:36:33 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:36:49 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:36:49 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:36:49 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:37:10 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:37:10 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:37:10 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:37:31 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:37:31 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:37:31 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:37:47 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:37:47 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:37:47 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:38:03 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:38:03 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:38:03 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:38:22 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:38:22 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:38:22 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:38:41 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:38:41 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:38:41 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:38:57 2018
2,25 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:38:57 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:38:57 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:39:13 2018
2,25 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:39:13 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:39:13 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:39:34 2018
2,25 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:39:34 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:39:34 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:39:55 2018
2,25 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:39:55 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:39:55 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:40:11 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:40:11 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:40:11 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:40:31 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:40:31 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:40:31 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:40:55 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:40:55 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:40:55 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:41:10 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:41:10 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:41:10 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:41:31 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:41:31 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:41:31 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:41:54 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:41:54 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:41:54 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:42:14 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:42:14 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:42:14 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:42:36 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:42:36 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:42:36 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:42:51 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:42:51 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:42:51 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:43:08 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:43:08 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:43:08 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:43:24 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:43:24 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:43:24 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:43:40 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:43:40 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:43:40 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:43:57 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:43:57 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:43:57 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:44:22 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:44:22 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:44:22 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:44:41 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:44:41 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:44:41 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:45:05 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:45:05 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:45:05 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:45:29 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:45:29 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:45:29 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:45:54 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:45:54 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:45:54 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:46:15 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:46:15 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:46:15 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:46:42 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:46:42 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:46:42 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:46:57 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:46:57 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:46:57 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:47:18 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:47:18 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:47:18 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:47:36 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:47:36 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:47:36 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:47:52 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:47:52 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:47:52 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:48:08 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:48:08 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:48:08 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:48:24 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:48:24 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:48:24 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:48:43 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:48:43 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:48:43 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:49:06 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:49:06 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:49:06 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:49:26 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:49:26 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:49:26 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:49:43 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:49:43 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:49:43 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:49:59 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:49:59 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:49:59 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:50:15 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:50:15 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:50:15 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:50:32 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:50:32 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:50:32 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:50:52 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:50:52 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:50:52 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:51:14 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:51:14 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:51:14 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:51:30 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:51:30 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:51:30 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:51:46 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:51:46 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:51:46 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:52:02 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:52:02 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:52:02 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:52:22 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:52:22 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:52:22 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:52:39 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:52:39 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:52:39 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:53:00 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:53:00 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:53:00 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:53:22 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:53:22 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:53:22 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:53:38 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:53:38 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:53:38 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:53:53 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:53:53 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:53:53 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:54:10 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:54:10 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:54:10 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:54:27 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:54:27 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:54:27 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:54:50 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:54:50 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:54:50 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:55:12 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:55:12 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:55:12 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:55:27 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:55:27 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:55:27 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:55:50 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:55:50 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:55:50 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:56:11 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:56:11 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:56:11 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:56:32 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:56:32 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:56:32 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:56:48 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:56:48 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:56:48 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:57:05 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:57:05 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:57:05 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:57:22 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:57:22 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:57:22 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:57:39 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:57:39 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:57:39 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:57:55 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:57:55 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:57:55 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:58:12 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:58:12 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:58:12 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:58:31 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:58:31 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:58:31 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:58:55 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:58:55 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:58:55 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:59:16 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:59:16 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:59:16 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:59:32 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:59:32 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:59:32 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 04:59:48 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 04:59:48 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 04:59:48 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 05:00:06 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 05:00:06 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 05:00:06 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 05:00:21 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 05:00:21 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 05:00:21 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 05:00:42 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 05:00:42 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 05:00:42 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 05:01:02 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 05:01:02 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 05:01:02 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 05:01:23 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 05:01:23 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 05:01:23 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 05:01:45 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 05:01:45 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 05:01:45 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 05:02:07 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 05:02:07 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 05:02:07 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 05:02:22 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 05:02:22 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 05:02:22 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 05:02:39 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 05:02:39 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 05:02:39 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 05:02:57 2018
2,25 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 05:02:57 2018
