Route Number,ETA,Distance,Route,Time
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:06:06 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:06:14 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:06:14 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:06:21 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:06:21 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:06:27 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:06:27 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:06:34 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:06:34 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:06:41 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:06:41 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:06:47 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:06:47 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:06:55 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:06:55 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:07:01 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:07:01 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:07:09 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:07:09 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:07:16 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:07:16 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:07:23 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:07:23 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:07:31 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:07:31 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:07:39 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:07:39 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:07:46 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:07:46 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:07:53 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:07:53 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:08:00 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:08:00 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:08:06 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:08:06 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:08:18 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:08:18 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:08:24 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:08:24 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:08:31 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:08:31 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:08:38 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:08:38 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:08:45 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:08:45 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:08:53 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:08:53 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:09:01 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:09:01 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:09:08 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:09:08 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:09:15 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:09:15 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:09:22 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:09:22 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:09:28 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:09:28 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:09:39 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:09:39 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:09:46 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:09:46 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:09:53 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:09:53 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:10:00 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:10:00 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:10:07 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:10:07 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:10:15 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:10:15 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:10:24 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:10:24 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:10:31 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:10:31 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:10:38 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:10:38 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:10:46 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:10:46 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:10:52 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:10:52 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:11:00 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:11:00 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:11:08 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:11:08 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:11:15 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:11:15 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:11:22 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:11:22 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:11:29 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:11:29 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:11:35 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:11:35 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:11:42 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:11:42 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:11:49 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:11:49 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:11:56 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:11:56 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:12:06 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:12:06 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:12:13 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:12:13 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:12:20 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:12:20 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:12:27 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:12:27 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:12:34 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:12:34 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:12:42 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:12:42 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:12:51 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:12:51 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:12:58 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:12:58 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:13:05 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:13:05 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:13:12 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:13:12 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:13:18 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:13:18 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:13:28 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:13:28 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:13:36 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:13:36 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:13:43 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:13:43 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:13:50 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:13:50 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:13:56 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:13:56 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:14:04 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:14:04 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:14:11 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:14:11 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:14:18 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:14:18 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:14:25 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:14:25 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:14:34 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:14:34 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:14:41 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:14:41 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:14:47 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:14:47 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:14:54 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:14:54 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:15:01 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:15:01 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:15:08 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:15:08 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:15:15 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:15:15 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:15:22 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:15:22 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:15:33 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:15:33 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:15:39 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:15:39 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:15:46 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:15:46 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:15:53 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:15:53 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:16:00 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:16:00 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:16:08 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:16:08 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:16:16 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:16:16 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:16:23 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:16:23 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:16:30 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:16:30 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:16:37 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:16:37 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:16:44 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:16:44 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:16:50 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:16:50 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:16:57 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:16:57 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:17:04 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:17:04 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:17:16 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:17:16 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:17:22 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:17:22 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:17:30 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:17:30 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:17:37 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:17:37 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:17:44 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:17:44 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:17:51 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:17:51 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:17:58 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:17:58 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:18:04 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:18:04 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:18:14 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:18:14 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:18:21 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:18:21 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:18:27 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:18:27 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:18:34 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:18:34 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:18:41 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:18:41 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:18:48 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:18:48 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:18:55 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:18:55 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:19:02 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:19:02 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:19:09 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:19:09 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:19:16 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:19:16 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:19:22 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:19:22 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:19:30 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:19:30 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:19:37 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:19:37 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:19:44 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:19:44 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:19:50 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:19:50 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:19:57 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:19:57 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:20:05 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:20:05 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:20:13 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:20:13 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:20:21 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:20:21 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:20:27 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:20:27 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:20:34 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:20:34 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:20:41 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:20:41 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:20:47 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:20:47 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:20:54 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:20:54 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:21:01 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:21:01 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:21:08 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:21:08 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:21:15 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:21:15 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:21:22 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:21:22 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:21:29 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:21:29 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:21:36 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:21:36 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:21:42 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:21:42 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:21:50 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:21:50 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:21:57 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:21:57 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:22:04 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:22:04 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:22:11 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:22:11 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:22:21 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:22:21 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:22:27 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:22:27 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:22:35 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:22:35 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:22:43 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:22:43 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:22:50 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:22:50 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:23:00 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:23:00 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:23:07 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:23:07 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:23:14 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:23:14 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:23:21 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:23:21 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:23:27 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:23:27 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:23:34 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:23:34 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:23:43 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:23:43 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:23:50 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:23:50 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:23:57 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:23:57 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:24:04 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:24:04 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:24:11 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:24:11 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:24:18 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:24:18 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:24:25 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:24:25 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:24:32 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:24:32 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:24:40 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:24:40 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:24:48 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:24:48 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:24:54 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:24:54 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:25:01 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:25:01 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:25:08 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:25:08 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:25:15 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:25:15 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:25:25 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:25:25 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:25:32 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:25:32 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:25:39 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:25:39 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:25:48 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:25:48 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:25:55 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:25:55 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:26:02 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:26:02 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:26:09 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:26:09 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:26:16 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:26:16 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:26:23 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:26:23 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:26:30 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:26:30 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:26:36 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:26:36 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:26:43 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:26:43 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:26:52 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:26:52 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:26:59 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:26:59 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:27:06 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:27:06 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:27:13 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:27:13 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:27:20 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:27:20 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:27:26 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:27:26 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:27:33 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:27:33 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:27:40 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:27:40 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:27:48 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:27:48 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:27:57 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:27:57 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:28:03 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:28:03 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:28:11 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:28:11 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:28:19 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:28:19 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:28:26 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:28:26 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:28:33 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:28:33 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:28:39 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:28:39 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:28:47 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:28:47 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:28:58 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:28:58 2018
