Route Number,ETA,Distance,Route,Time
1,23 min,16 mi,via I-90,Fri Sep 28 01:11:04 2018
1,23 min,16 mi,via I-90,Fri Sep 28 01:11:11 2018
1,23 min,16 mi,via I-90,Fri Sep 28 01:11:18 2018
1,23 min,16 mi,via I-90,Fri Sep 28 01:11:25 2018
1,23 min,16 mi,via I-90,Fri Sep 28 01:11:31 2018
1,23 min,16 mi,via I-90,Fri Sep 28 01:11:38 2018
1,23 min,16 mi,via I-90,Fri Sep 28 01:11:44 2018
1,23 min,16 mi,via I-90,Fri Sep 28 01:11:51 2018
1,23 min,16 mi,via I-90,Fri Sep 28 01:11:57 2018
1,23 min,16 mi,via I-90,Fri Sep 28 01:12:04 2018
1,23 min,16 mi,via I-90,Fri Sep 28 01:12:11 2018
1,23 min,16 mi,via I-90,Fri Sep 28 01:12:17 2018
1,23 min,16 mi,via I-90,Fri Sep 28 01:12:24 2018
1,23 min,16 mi,via I-90,Fri Sep 28 01:12:30 2018
1,23 min,16 mi,via I-90,Fri Sep 28 01:12:37 2018
1,23 min,16 mi,via I-90,Fri Sep 28 01:12:43 2018
1,23 min,16 mi,via I-90,Fri Sep 28 01:12:50 2018
1,23 min,16 mi,via I-90,Fri Sep 28 01:12:56 2018
1,23 min,16 mi,via I-90,Fri Sep 28 01:13:03 2018
1,23 min,16 mi,via I-90,Fri Sep 28 01:13:09 2018
1,23 min,16 mi,via I-90,Fri Sep 28 01:13:16 2018
1,23 min,16 mi,via I-90,Fri Sep 28 01:13:23 2018
1,23 min,16 mi,via I-90,Fri Sep 28 01:13:31 2018
1,23 min,16 mi,via I-90,Fri Sep 28 01:13:37 2018
1,23 min,16 mi,via I-90,Fri Sep 28 01:13:44 2018
1,23 min,16 mi,via I-90,Fri Sep 28 01:13:50 2018
1,23 min,16 mi,via I-90,Fri Sep 28 01:13:57 2018
1,23 min,16 mi,via I-90,Fri Sep 28 01:14:04 2018
1,23 min,16 mi,via I-90,Fri Sep 28 01:14:10 2018
1,23 min,16 mi,via I-90,Fri Sep 28 01:14:17 2018
1,23 min,16 mi,via I-90,Fri Sep 28 01:14:23 2018
1,23 min,16 mi,via I-90,Fri Sep 28 01:14:30 2018
1,23 min,16 mi,via I-90,Fri Sep 28 01:14:36 2018
