Route Number,ETA,Distance,Route,Time
1,18 min,16.9 miles,"Kennedy Expwy E, Kennedy Expwy Express Lanes, Dan Ryan Expwy E Chicago",Fri Sep 28 01:36:22 2018
2,29 min,17.3 miles,"Kennedy Expwy E, N Milwaukee Ave, Dan Ryan Expwy E Chicago",Fri Sep 28 01:36:22 2018
1,18 min,16.9 miles,"Kennedy Expwy E, Kennedy Expwy Express Lanes, Dan Ryan Expwy E Chicago",Fri Sep 28 01:36:36 2018
2,29 min,17.3 miles,"Kennedy Expwy E, N Milwaukee Ave, Dan Ryan Expwy E Chicago",Fri Sep 28 01:36:36 2018
1,18 min,16.9 miles,"Kennedy Expwy E, Kennedy Expwy Express Lanes, Dan Ryan Expwy E Chicago",Fri Sep 28 01:36:51 2018
2,29 min,17.3 miles,"Kennedy Expwy E, N Milwaukee Ave, Dan Ryan Expwy E Chicago",Fri Sep 28 01:36:51 2018
1,18 min,16.9 miles,"Kennedy Expwy E, Kennedy Expwy Express Lanes, Dan Ryan Expwy E Chicago",Fri Sep 28 01:37:04 2018
2,29 min,17.3 miles,"Kennedy Expwy E, N Milwaukee Ave, Dan Ryan Expwy E Chicago",Fri Sep 28 01:37:04 2018
1,18 min,16.9 miles,"Kennedy Expwy E, Kennedy Expwy Express Lanes, Dan Ryan Expwy E Chicago",Fri Sep 28 01:37:17 2018
2,29 min,17.3 miles,"Kennedy Expwy E, N Milwaukee Ave, Dan Ryan Expwy E Chicago",Fri Sep 28 01:37:17 2018
1,18 min,16.9 miles,"Kennedy Expwy E, Kennedy Expwy Express Lanes, Dan Ryan Expwy E Chicago",Fri Sep 28 01:37:29 2018
2,29 min,17.3 miles,"Kennedy Expwy E, N Milwaukee Ave, Dan Ryan Expwy E Chicago",Fri Sep 28 01:37:29 2018
1,18 min,16.9 miles,"Kennedy Expwy E, Kennedy Expwy Express Lanes, Dan Ryan Expwy E Chicago",Fri Sep 28 01:37:42 2018
2,29 min,17.3 miles,"Kennedy Expwy E, N Milwaukee Ave, Dan Ryan Expwy E Chicago",Fri Sep 28 01:37:42 2018
1,18 min,16.9 miles,"Kennedy Expwy E, Kennedy Expwy Express Lanes, Dan Ryan Expwy E Chicago",Fri Sep 28 01:37:55 2018
2,29 min,17.3 miles,"Kennedy Expwy E, N Milwaukee Ave, Dan Ryan Expwy E Chicago",Fri Sep 28 01:37:55 2018
1,18 min,16.9 miles,"Kennedy Expwy E, Kennedy Expwy Express Lanes, Dan Ryan Expwy E Chicago",Fri Sep 28 01:38:08 2018
2,29 min,17.3 miles,"Kennedy Expwy E, N Milwaukee Ave, Dan Ryan Expwy E Chicago",Fri Sep 28 01:38:08 2018
1,18 min,16.9 miles,"Kennedy Expwy E, Kennedy Expwy Express Lanes, Dan Ryan Expwy E Chicago",Fri Sep 28 01:38:23 2018
2,28 min,17.3 miles,"Kennedy Expwy E, N Milwaukee Ave, Dan Ryan Expwy E Chicago",Fri Sep 28 01:38:23 2018
1,18 min,16.9 miles,"Kennedy Expwy E, Kennedy Expwy Express Lanes, Dan Ryan Expwy E Chicago",Fri Sep 28 01:38:36 2018
2,28 min,17.3 miles,"Kennedy Expwy E, N Milwaukee Ave, Dan Ryan Expwy E Chicago",Fri Sep 28 01:38:36 2018
1,18 min,16.9 miles,"Kennedy Expwy E, Kennedy Expwy Express Lanes, Dan Ryan Expwy E Chicago",Fri Sep 28 01:38:48 2018
2,28 min,17.3 miles,"Kennedy Expwy E, N Milwaukee Ave, Dan Ryan Expwy E Chicago",Fri Sep 28 01:38:48 2018
1,18 min,16.9 miles,"Kennedy Expwy E, Kennedy Expwy Express Lanes, Dan Ryan Expwy E Chicago",Fri Sep 28 01:39:01 2018
2,28 min,17.3 miles,"Kennedy Expwy E, N Milwaukee Ave, Dan Ryan Expwy E Chicago",Fri Sep 28 01:39:01 2018
1,18 min,16.9 miles,"Kennedy Expwy E, Kennedy Expwy Express Lanes, Dan Ryan Expwy E Chicago",Fri Sep 28 01:39:14 2018
2,29 min,17.3 miles,"Kennedy Expwy E, N Milwaukee Ave, Dan Ryan Expwy E Chicago",Fri Sep 28 01:39:14 2018
1,18 min,16.9 miles,"Kennedy Expwy E, Kennedy Expwy Express Lanes, Dan Ryan Expwy E Chicago",Fri Sep 28 01:39:27 2018
2,29 min,17.3 miles,"Kennedy Expwy E, N Milwaukee Ave, Dan Ryan Expwy E Chicago",Fri Sep 28 01:39:27 2018
1,18 min,16.9 miles,"Kennedy Expwy E, Kennedy Expwy Express Lanes, Dan Ryan Expwy E Chicago",Fri Sep 28 01:39:43 2018
2,29 min,17.3 miles,"Kennedy Expwy E, N Milwaukee Ave, Dan Ryan Expwy E Chicago",Fri Sep 28 01:39:43 2018
1,18 min,16.9 miles,"Kennedy Expwy E, Kennedy Expwy Express Lanes, Dan Ryan Expwy E Chicago",Fri Sep 28 01:39:57 2018
2,29 min,17.3 miles,"Kennedy Expwy E, N Milwaukee Ave, Dan Ryan Expwy E Chicago",Fri Sep 28 01:39:57 2018
1,18 min,16.9 miles,"Kennedy Expwy E, Kennedy Expwy Express Lanes, Dan Ryan Expwy E Chicago",Fri Sep 28 01:40:10 2018
2,29 min,17.3 miles,"Kennedy Expwy E, N Milwaukee Ave, Dan Ryan Expwy E Chicago",Fri Sep 28 01:40:10 2018
1,18 min,16.9 miles,"Kennedy Expwy E, Kennedy Expwy Express Lanes, Dan Ryan Expwy E Chicago",Fri Sep 28 01:40:25 2018
2,29 min,17.3 miles,"Kennedy Expwy E, N Milwaukee Ave, Dan Ryan Expwy E Chicago",Fri Sep 28 01:40:25 2018
1,18 min,16.9 miles,"Kennedy Expwy E, Kennedy Expwy Express Lanes, Dan Ryan Expwy E Chicago",Fri Sep 28 01:40:38 2018
2,29 min,17.3 miles,"Kennedy Expwy E, N Milwaukee Ave, Dan Ryan Expwy E Chicago",Fri Sep 28 01:40:38 2018
1,18 min,16.9 miles,"Kennedy Expwy E, Kennedy Expwy Express Lanes, Dan Ryan Expwy E Chicago",Fri Sep 28 01:40:53 2018
2,29 min,17.3 miles,"Kennedy Expwy E, N Milwaukee Ave, Dan Ryan Expwy E Chicago",Fri Sep 28 01:40:53 2018
