routenum,eta,distance,route,time
3,23 min,21.6 miles,"I-405 S, I-405 S HOV Carson",Wed Sep 26 01:25:39 2018
1,25 min,21.8 miles,I-405 S Long Beach,Wed Sep 26 01:26:18 2018
2,31 min,27.3 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:26:18 2018
3,23 min,21.6 miles,"I-405 S, I-405 S HOV Carson",Wed Sep 26 01:26:18 2018
1,25 min,21.8 miles,I-405 S Long Beach,Wed Sep 26 01:26:56 2018
2,31 min,27.3 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:26:56 2018
3,23 min,21.6 miles,"I-405 S, I-405 S HOV Carson",Wed Sep 26 01:26:56 2018
1,25 min,21.8 miles,I-405 S Long Beach,Wed Sep 26 01:27:26 2018
2,31 min,27.3 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:27:26 2018
3,23 min,21.6 miles,"I-405 S, I-405 S HOV Carson",Wed Sep 26 01:27:26 2018
1,25 min,21.8 miles,I-405 S Long Beach,Wed Sep 26 01:28:00 2018
2,31 min,27.3 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:28:00 2018
3,23 min,21.6 miles,"I-405 S, I-405 S HOV Carson",Wed Sep 26 01:28:00 2018
1,25 min,21.8 miles,I-405 S Long Beach,Wed Sep 26 01:28:31 2018
2,31 min,27.3 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:28:31 2018
3,23 min,21.6 miles,"I-405 S, I-405 S HOV Carson",Wed Sep 26 01:28:31 2018
1,25 min,21.8 miles,I-405 S Long Beach,Wed Sep 26 01:29:06 2018
2,31 min,27.3 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:29:06 2018
3,23 min,21.6 miles,"I-405 S, I-405 S HOV Carson",Wed Sep 26 01:29:06 2018
1,25 min,21.8 miles,I-405 S Long Beach,Wed Sep 26 01:29:43 2018
2,31 min,27.3 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:29:43 2018
3,23 min,21.6 miles,"I-405 S, I-405 S HOV Carson",Wed Sep 26 01:29:43 2018
1,25 min,21.8 miles,I-405 S Long Beach,Wed Sep 26 01:30:16 2018
2,31 min,27.3 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:30:16 2018
3,23 min,21.6 miles,"I-405 S, I-405 S HOV Carson",Wed Sep 26 01:30:16 2018
1,25 min,21.8 miles,I-405 S Long Beach,Wed Sep 26 01:30:46 2018
2,30 min,27.3 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:30:46 2018
3,23 min,21.6 miles,"I-405 S, I-405 S HOV Carson",Wed Sep 26 01:30:46 2018
1,26 min,21.8 miles,I-405 S Long Beach,Wed Sep 26 01:31:22 2018
2,30 min,27.3 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:31:22 2018
3,23 min,21.6 miles,"I-405 S, I-405 S HOV Carson",Wed Sep 26 01:31:22 2018
1,26 min,21.8 miles,I-405 S Long Beach,Wed Sep 26 01:32:02 2018
2,30 min,27.3 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:32:02 2018
3,23 min,21.6 miles,"I-405 S, I-405 S HOV Carson",Wed Sep 26 01:32:02 2018
1,26 min,21.8 miles,I-405 S Long Beach,Wed Sep 26 01:32:32 2018
2,30 min,27.3 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:32:32 2018
3,23 min,21.6 miles,"I-405 S, I-405 S HOV Carson",Wed Sep 26 01:32:32 2018
1,26 min,21.8 miles,I-405 S Long Beach,Wed Sep 26 01:33:06 2018
2,30 min,27.3 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:33:06 2018
3,23 min,21.6 miles,"I-405 S, I-405 S HOV Carson",Wed Sep 26 01:33:06 2018
1,26 min,21.8 miles,I-405 S Long Beach,Wed Sep 26 01:33:39 2018
2,30 min,27.3 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:33:39 2018
3,23 min,21.6 miles,"I-405 S, I-405 S HOV Carson",Wed Sep 26 01:33:39 2018
1,26 min,21.8 miles,I-405 S Long Beach,Wed Sep 26 01:34:09 2018
2,30 min,27.3 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:34:09 2018
3,23 min,21.6 miles,I-405 S HOV Carson; I-405 S Long Beach,Wed Sep 26 01:34:09 2018
1,26 min,21.8 miles,I-405 S Long Beach,Wed Sep 26 01:34:44 2018
2,30 min,27.3 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:34:44 2018
3,23 min,21.8 miles,I-405 S HOV Carson; I-405 S Long Beach,Wed Sep 26 01:34:44 2018
1,26 min,21.8 miles,I-405 S Long Beach,Wed Sep 26 01:35:17 2018
2,30 min,27.3 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:35:17 2018
3,23 min,21.6 miles,"I-405 S, I-405 S HOV Carson",Wed Sep 26 01:35:17 2018
1,27 min,21.8 miles,I-405 S Long Beach,Wed Sep 26 01:35:48 2018
2,30 min,27.3 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:35:48 2018
3,23 min,21.8 miles,I-405 S HOV Carson; I-405 S Long Beach,Wed Sep 26 01:35:48 2018
1,27 min,21.8 miles,I-405 S Long Beach,Wed Sep 26 01:36:18 2018
2,30 min,27.3 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:36:18 2018
3,24 min,21.6 miles,"I-405 S, I-405 S HOV Carson",Wed Sep 26 01:36:18 2018
1,27 min,21.8 miles,I-405 S Long Beach,Wed Sep 26 01:36:58 2018
2,30 min,27.3 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:36:58 2018
3,24 min,21.6 miles,"I-405 S, I-405 S HOV Carson",Wed Sep 26 01:36:58 2018
1,28 min,21.8 miles,I-405 S Long Beach,Wed Sep 26 01:37:41 2018
2,30 min,27.3 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:37:41 2018
3,24 min,21.6 miles,"I-405 S, I-405 S HOV Carson",Wed Sep 26 01:37:41 2018
1,28 min,21.8 miles,I-405 S Long Beach,Wed Sep 26 01:38:21 2018
2,30 min,27.3 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:38:21 2018
3,24 min,21.6 miles,"I-405 S, I-405 S HOV Carson",Wed Sep 26 01:38:21 2018
1,28 min,21.8 miles,I-405 S Long Beach,Wed Sep 26 01:38:55 2018
2,30 min,27.3 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:38:55 2018
3,26 min,21.8 miles,I-405 S HOV Carson; I-405 S Long Beach,Wed Sep 26 01:38:55 2018
1,28 min,21.8 miles,I-405 S Long Beach,Wed Sep 26 01:39:27 2018
2,30 min,27.3 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:39:27 2018
3,26 min,21.6 miles,"I-405 S, I-405 S HOV Carson",Wed Sep 26 01:39:27 2018
