routenum,eta,distance,route,time
1,18min,21.1mi,"via I-15 S","Fri Sep 28 07:55:42 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 07:55:48 2018"
1,17min,21.1mi,"via I-15 S","Fri Sep 28 07:55:54 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 07:56:01 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 07:56:08 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 07:56:15 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 07:56:21 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 07:56:28 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 07:56:35 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 07:56:45 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 07:56:53 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 07:56:58 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 07:57:06 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 07:57:13 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 07:57:19 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 07:57:26 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 07:57:33 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 07:57:41 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 07:57:48 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 07:57:55 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 07:58:00 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 07:58:07 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 07:58:18 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 07:58:24 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 07:58:31 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 07:58:37 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 07:58:44 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 07:58:50 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 07:58:57 2018"
1,17min,21.1mi,"via I-15 S","Fri Sep 28 07:59:04 2018"
1,17min,21.1mi,"via I-15 S","Fri Sep 28 07:59:12 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 07:59:22 2018"
1,17min,21.1mi,"via I-15 S","Fri Sep 28 07:59:28 2018"
1,17min,21.1mi,"via I-15 S","Fri Sep 28 07:59:36 2018"
1,17min,21.1mi,"via I-15 S","Fri Sep 28 07:59:42 2018"
1,17min,21.1mi,"via I-15 S","Fri Sep 28 07:59:48 2018"
1,17min,21.1mi,"via I-15 S","Fri Sep 28 07:59:54 2018"
