routenum,eta,distance,route,time
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:04:18 2018"
2,"28 min","16.3 miles","I-90 E","Wed Sep 26 12:04:18 2018"
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:04:29 2018"
2,"28 min","16.3 miles","I-90 E","Wed Sep 26 12:04:29 2018"
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:04:37 2018"
2,"28 min","16.3 miles","I-90 E","Wed Sep 26 12:04:37 2018"
1,"25 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:04:46 2018"
2,"28 min","16.3 miles","I-90 E","Wed Sep 26 12:04:46 2018"
1,"25 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:04:55 2018"
2,"28 min","16.3 miles","I-90 E","Wed Sep 26 12:04:55 2018"
1,"25 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:05:03 2018"
2,"28 min","16.3 miles","I-90 E","Wed Sep 26 12:05:03 2018"
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:05:16 2018"
2,"28 min","16.3 miles","I-90 E","Wed Sep 26 12:05:16 2018"
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:05:25 2018"
2,"28 min","16.3 miles","I-90 E","Wed Sep 26 12:05:25 2018"
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:05:39 2018"
2,"28 min","16.3 miles","I-90 E","Wed Sep 26 12:05:39 2018"
1,"25 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:05:48 2018"
2,"27 min","16.3 miles","I-90 E","Wed Sep 26 12:05:48 2018"
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:05:57 2018"
2,"28 min","16.3 miles","I-90 E","Wed Sep 26 12:05:57 2018"
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:06:06 2018"
2,"28 min","16.3 miles","I-90 E","Wed Sep 26 12:06:06 2018"
1,"25 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:06:16 2018"
2,"28 min","16.3 miles","I-90 E","Wed Sep 26 12:06:16 2018"
1,"25 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:06:25 2018"
2,"28 min","16.3 miles","I-90 E","Wed Sep 26 12:06:25 2018"
1,"25 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:06:34 2018"
2,"28 min","16.3 miles","I-90 E","Wed Sep 26 12:06:34 2018"
1,"25 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:06:43 2018"
2,"28 min","16.3 miles","I-90 E","Wed Sep 26 12:06:43 2018"
1,"25 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:06:52 2018"
2,"27 min","16.3 miles","I-90 E","Wed Sep 26 12:06:52 2018"
1,"25 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:07:01 2018"
2,"27 min","16.3 miles","I-90 E","Wed Sep 26 12:07:01 2018"
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:07:09 2018"
2,"27 min","16.3 miles","I-90 E","Wed Sep 26 12:07:09 2018"
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:07:35 2018"
2,"27 min","16.3 miles","I-90 E","Wed Sep 26 12:07:35 2018"
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:08:03 2018"
2,"27 min","16.3 miles","I-90 E","Wed Sep 26 12:08:03 2018"
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:08:20 2018"
2,"26 min","16.3 miles","I-90 E","Wed Sep 26 12:08:20 2018"
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:08:32 2018"
2,"26 min","16.3 miles","I-90 E","Wed Sep 26 12:08:32 2018"
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:08:43 2018"
2,"26 min","16.3 miles","I-90 E","Wed Sep 26 12:08:43 2018"
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:08:52 2018"
2,"26 min","16.3 miles","I-90 E","Wed Sep 26 12:08:52 2018"
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:09:02 2018"
2,"26 min","16.3 miles","I-90 E","Wed Sep 26 12:09:02 2018"
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:09:12 2018"
2,"26 min","16.3 miles","I-90 E","Wed Sep 26 12:09:12 2018"
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:09:28 2018"
2,"26 min","16.3 miles","I-90 E","Wed Sep 26 12:09:28 2018"
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:09:38 2018"
2,"26 min","16.3 miles","I-90 E","Wed Sep 26 12:09:38 2018"
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:09:49 2018"
2,"26 min","16.3 miles","I-90 E","Wed Sep 26 12:09:49 2018"
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:10:06 2018"
2,"26 min","16.3 miles","I-90 E","Wed Sep 26 12:10:06 2018"
1,"26 min","16.3 miles","I-90 E","Wed Sep 26 12:10:18 2018"
2,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:10:18 2018"
1,"26 min","16.3 miles","I-90 E","Wed Sep 26 12:10:32 2018"
2,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:10:32 2018"
1,"26 min","16.3 miles","I-90 E","Wed Sep 26 12:10:48 2018"
2,"25 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:10:48 2018"
1,"26 min","16.3 miles","I-90 E","Wed Sep 26 12:10:56 2018"
2,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:10:56 2018"
1,"26 min","16.3 miles","I-90 E","Wed Sep 26 12:11:07 2018"
2,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:11:07 2018"
1,"26 min","16.3 miles","I-90 E","Wed Sep 26 12:11:15 2018"
2,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:11:15 2018"
1,"26 min","16.3 miles","I-90 E","Wed Sep 26 12:11:30 2018"
2,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:11:30 2018"
